ANO;MES;PRODUTO;DESCCOMPLETA;VALOR_TOTAL_LIQUIDO;IMPOSTOS;VERBA_BONIFICACAO;CUSTO_LIQUIDO;CUSTO_FISCAL_TOTAL
2022;01;11763;"MACA PEITO EMB KG";54232.22;0;0;39459.71;39459.71
2022;01;2278;"AMAC CNE MAGGI 120G";1309.75;334.96;0;581.68;581.68
2022;01;24447;"MAC INST RENATA LAMEN 85G CNE";3997.89;0;0;3598.42;3598.42
2022;01;6085;"REFRIG COCA COLA 1.5L";18043.4;0;0;14785.68;14786.63
2022;01;9920;"PRESUNTO COZIDO SEARA KG";7362.03;680.99;0;3985.9;4400.4
2022;01;10347;"MORANGA JAPONESA KG";46578.24;0;0;18542.1;18542.19
2022;01;11427;"TOMATE KG";207964.3;0;0;114787.72;115097.38
2022;01;6352;"LEITE COND SEMID PIRACANJUBA 395G TP";98638.28;9124.04;0;77237.84;84634.52
2022;01;16527;"FEIJAO CARIOCA BARBALHO 1KG";58455.53;0;0;42818.32;42818.32
2022;01;1682;"BARALHO COPAG UNO 114 CARTAS";396;101.25;0;178.26;181.1
2022;01;1244;"ROLETE BIG FGO KG";2893.82;488.33;0;1233.97;1262.61
2022;01;8988;"ARROZ REI ARTHUR 5KG";174945.38;12266.3;0;148931.96;149367.76
2022;01;5826;"REFRESCO TANG 25 MARAC";2332.15;596.2;0;1491.29;1607.61
2022;01;15159;"CR D COLGATE TR ACAO 180G PROMO ORIG";20506.12;0;0;15562.89;15562.89
2022;01;9825;"ALFACE UN";50971.26;0;0;20885.44;20885.11
2022;01;7814;"HIDRAT PAIXAO 200ML INSPIRADORA";182.5;0;0;125.64;125.64
2022;01;10855;"IOG Z LAC ITAMBE NOLAC 170G COCO";1442.54;0;0;951.35;951.35
2022;01;10630;"SALSICHA HOT DOG PIF PAF KG";46872.12;4335.67;0;31412.38;34490.84
2022;01;15233;"FARINHA TRIGO ROSA BCA 1KG TRAD";21995.86;1530.81;0;17696.59;17745.02
2022;01;1286;"ESCOVA D SORRISO ORIG DURA 1UN";1066.01;0;0;595.01;597.42
2022;01;4971;"DET YPE 500ML LIMAO";2895.85;267.87;0;2000.34;2174.25
2022;01;11806;"MANDIOCA DO VALE S CASCA 1KG";27753.51;0;0;13875.65;13875.65
2022;01;9902;"FUBA ANCHIETA 1KG";10450.46;734.24;0;6469.25;6646.19
2022;01;11601;"TAIOBA UN";9016.55;0;0;4527.66;4527.66
2022;01;11167;"COSTELINHA SUINA KG";87248.83;0;0;51848.61;51777.17
2022;01;21890;"MAC OVOS RENATA 500G PARAFUSO";7412.81;0;0;6425.01;6425.02
2022;01;3996;"CALDO MAGGI 114G GALINHA";3650.2;938.33;0;1847.15;2124.99
2022;01;9688;"REFRIG COCA COLA 200ML";18904.32;0;0;14551.98;14552.04
2022;01;10816;"SOBREMESA DANETTE 360G";2171.89;555.33;0;963.77;972.25
2022;01;798;"ROSCA BIG PRINCESA 550G";37515.14;6336.63;0;11119.45;11702.64
2022;01;7958;"SACO LIXO PEG LIXO PTO 100L 20UN";7950.52;735.42;0;4649.25;4658.36
2022;01;14165;"ACHOC TODDY ORIG 1.02KG SH";19569.28;5007.18;0;9543.79;10124.39
2022;01;21666;"REFRESCO MID 20G GOIABA";529.65;136.09;0;262.55;262.55
2022;01;11307;"PAO BISNAG SANNY 250G";15428.51;1427.14;0;10296.77;10296.77
2022;01;25686;"PESSEGO MARIZA 450G";505.39;46.75;0;285.99;314.45
2022;01;10042;"MARG C SAL QUALY 500G";24335.8;0;0;18389.86;18405.33
2022;01;565;"PATE BIG FGO KG";25315.33;6477.21;0;12765.21;12883.61
2022;01;9099;"TORRADA INT MARILAN MAGIC 150G";1359.62;125.76;0;908.05;997.08
2022;01;17434;"LAVA R PO SURF 1.6KG SH ROSAS FLOR";2432.52;225.01;0;1825.95;1985.49
2022;01;10544;"IOG LIQ NESTLE 170G MGO";2447.38;0;0;1907.17;1907.17
2022;01;739;"ACHOC NESCAU 200G 2 0";1003.89;92.86;0;640.62;703.35
2022;01;22274;"FRALDA HUGGIES T PROT MEGA XG32";1617.75;149.64;0;1076.68;1170.31
2022;01;645;"COXINHA FGO BIG CATUPIRY FRITA KG";18597.13;3139.05;0;5716.4;5749.37
2022;01;643;"PASTEL BIG FGO CATUPIRY FRITO KG";2337.82;394.95;0;698.83;704.04
2022;01;17915;"BOMBOM GAROTO SERENATA 16.5G";3334.96;308.48;0;1545.58;1700.96
2022;01;6710;"MAIONESE HELLMANNS 500G TRAD";18955.68;1753.4;0;12805.17;14078.98
2022;01;22020;"DET CLASSIC 500ML NEUTRO";2220.23;205.37;0;1416.25;1549.7
2022;01;11415;"PE SUINO KG";8547.48;0;0;6095.93;6113.62
2022;01;11421;"LING CALABRESA GROSSA PIF PAF KG";9667.46;894.24;0;6303.93;6732.58
2022;01;9890;"MANTEIGA C SAL PRIMAVERA 500G PT";105912.52;0;0;78942.43;80636.95
2022;01;10278;"BATATA PALITO MAIS BATATA 1KG";32137.39;2972.71;0;17033.91;18626.79
2022;01;18988;"AMEIXA BDJ 500G";5257.58;0;0;3917.09;3917.09
2022;01;9418;"FEIJAO CARIOCA GISELLE 1KG";115776.41;0;0;90004.82;90004.71
2022;01;5004;"ESPONJA ACO BOMBRIL 8UN";13829.48;1279.23;0;8742.67;9509.9
2022;01;5176;"PAPEL HIG PERSONAL 30M 4UN FS";5329.52;0;0;3825.11;3842.32
2022;01;24866;"ROSQUINHA RANCHEIRO 600G COCO";26000.27;2405.02;273.6;19304.45;21474.02
2022;01;16202;"LAVA R PO SURF 800G SH FLOR DE LIZ";6358.78;588.19;0;3376.31;4525.63
2022;01;4715;"DESOD R ON F REXONA 50ML POWDER";1043.1;0;0;460.77;481.61
2022;01;1362;"MAC INST AMALIA LAMEN 85G GALINHA";1398.36;0;0;941.99;941.99
2022;01;10376;"BEB LAC GOODY 540G MGO";3906.46;0;0;2747.05;2747.05
2022;01;11685;"PE DE MOCA RICCO 55G";3876;358.53;0;1758.74;1758.74
2022;01;10064;"MAC OVOS AMALIA 500G PADRE NOSSO";2707;0;0;1953.93;1953.95
2022;01;9977;"MAC OVOS AMALIA SPEC 500G SPAG 8";1439.19;0;0;676.3;676.3
2022;01;11371;"STEAK FGO SEARA 100G";5051.82;467.29;0;3454.01;3806.06
2022;01;6296;"VH BRA COLLINA 750ML TT SV";3627.49;335.54;262.1;2684.99;3163.58
2022;01;6046;"CAFE GERONYMO 250G";24762.21;1734.21;0;14862.05;14958.7
2022;01;18118;"LEITE PO INT ITALAC 400G PCT";7662.3;0;0;5696.65;5696.65
2022;01;10548;"MUSCULO DIANTEIRO KG";19851.95;0;0;20740.71;20740.61
2022;01;18651;"LIMP M USO LIMPOL 500ML CLASSICO";1656.98;153.27;0;1137.43;1249.26
2022;01;4297;"STICKS PEDIGREE DENTASTIX R MED 77G";1581.12;146.25;0;971.19;971.29
2022;01;2663;"CONECTOR KIMARC PORCELANA 10MM 2P";55.14;5.1;0;24.45;24.45
2022;01;6911;"ESPONJA BOMBRIL MULTIUSO 3UN";4625.82;427.89;0;2469.2;2712.33
2022;01;3383;"CR PENT NIELY G 250ML COMP FORTES";339.15;0;0;220.5;220.5
2022;01;1077;"ESCOVA D COLGATE CLASSIC CLEAN L3P2";3326.39;0;0;2172.85;2175.62
2022;01;1042;"ESCOVA D INF DENTIL CENTOPEIA";1232.42;0;0;652.56;652.85
2022;01;15299;"OLEO COMPOSTO OLIVIA 500ML TRAD";1940.98;179.54;0;1267.3;1390.16
2022;01;4902;"CERV BRA SKOL 350ML LT";5119.72;0;0;4146.86;4146.89
2022;01;23846;"BISC WAFER RICHESTER 100G MGO";2978.76;275.54;0;2168.36;2371.26
2022;01;1229;"CHOC B GAROTO 90G CROCANTE";2371.17;219.33;0;1612.77;1777.71
2022;01;3959;"CALDO KNORR 57G BACON LOURO";469.33;120.65;0;186.87;225.43
2022;01;4145;"DESOD AERO F MONANGE 150ML LAV";3430.36;0;0;2219.87;2220.78
2022;01;25156;"SUNDAE DELICIUS 1L MGO";17232.72;1594.03;0;13682.08;14685.25
2022;01;2529;"COLA TEK BOND INST 793 20G SM";1320.9;337.35;0;459.47;493.05
2022;01;25700;"ROSCA BIG ITALIANA KG";16336.48;2758.38;0;3394.5;3482.44
2022;01;5692;"REFRESCO FRESH 10G MGO";973.18;246.98;0;445.46;472.62
2022;01;1681;"AMAC VIDA MACIA 1L AMENDOAS";1834.4;169.68;204.17;1411.38;1764.63
2022;01;591;"BOLO BIG AIPIM COCO 450G";3875.92;653.28;0;1093.44;1175.68
2022;01;18194;"PEROLA QJO BIG FRITA KG";4380.69;739.06;0;1590;1604.06
2022;01;10934;"MAC INST NISSIN CUP NOODLES 69G CNE";2137.38;0;0;1530.45;1530.45
2022;01;3052;"BISC INT NESFIT 170G TRAD";557.3;51.55;0;282.98;282.98
2022;01;8097;"CONFEITO MM 45G CHOCO";1947.46;180.14;0;1127.44;1129.16
2022;01;11247;"COXA SOBRECOXA GRANEL KG";50690.01;0;0;33249.74;33250.31
2022;01;9270;"FARINHA MANDIOCA ANCHIETA 1KG";20630.39;0;0;14710.63;14710.51
2022;01;785;"APRESUNTADO PERDIGAO KG";15309.04;1416.09;0;9608.73;10708.29
2022;01;10917;"OVOS BCOS KEROVOS 12UN";398.02;0;0;228.15;228.16
2022;01;1502;"AGUA M S GAS CRYSTAL 500ML";6179.16;0;0;3927.08;3926.51
2022;01;20194;"PAO INT FORMA VISCONTI 400G";3906.08;361.31;0;2417.24;2658.95
2022;01;10207;"MAC SEM AMALIA 500G PENA";1440.77;0;0;1024.67;1024.68
2022;01;4962;"DET YPE 500ML COCO";5627.45;520.54;0;3872.35;4207.33
2022;01;5669;"REFRESCO FRESH 10G GUARANA";722.43;183.65;0;335.06;350.1
2022;01;16133;"LAVA R PO BRILHANTE 2.2KG CX LIMP T";87745.59;8116.47;0;63627.63;71577.32
2022;01;10666;"IOG NAT ITAMBE 170G DESN";2392.42;0;0;1677.78;1677.78
2022;01;26290;"ALGODAO HIDROFILO COTTON 50G";259.77;24.03;0;135.11;146.9
2022;01;3329;"CR PENT CRISMAS BRILHO RESINA 170ML";324.22;0;0;214.54;214.55
2022;01;1466;"AGUA M S GAS CRYSTAL 1.5L";7920.19;0;0;5488.71;5489.13
2022;01;2931;"CR D COLGATE T12 90G C MINT";9968.78;0;0;6132.64;6960.25
2022;01;11070;"MOLHO ARRABIATA HEINZ 340G";491.79;45.49;0;311.91;343.24
2022;01;3882;"REFEIC PEDIGREE 100G FILHOTE CNE";3550.8;328.45;0;2254.51;2254.51
2022;01;3083;"BISC LTE DANIX 86G";551.73;51.04;0;342.95;376.12
2022;01;5053;"DESINF MAYOR 2L FLORAL";761.27;195.01;0;359.48;405.49
2022;01;18344;"SALG BIG 200G CAMARAO";896.8;82.95;0;497.12;561.24
2022;01;10012;"MARG C SAL DELICIA 250G";980.09;0;0;662.66;680.31
2022;01;596;"BOLO BIG CHOCO 450G";7574.46;1276.66;0;2460.5;2729.2
2022;01;10892;"LEITE PO INT PIRACANJUBA 400G INST";28210.69;0;0;23713.69;23720.05
2022;01;14470;"SORV Z AC BOACHA 2L MGO";711.9;65.85;0;459.55;459.55
2022;01;9897;"FLOCAO MILHO ANCHIETA 500G";1526.33;107.5;0;899.61;899.61
2022;01;2793;"FARINHA TRIGO D BENTA 1KG FERMENTO";3965.36;275.29;0;2839.42;2846.96
2022;01;11057;"MILHO VERDE BONDUELLE VAPOR 170G";9530.87;881.61;0;5753.37;6319.88
2022;01;10275;"REFRIG FANTA LJA 2L RETORNAVEL";1455.4;0;0;1215.19;1215.19
2022;01;20131;"REFRIG GUARAPAN 2L";453.41;0;0;350.82;350.82
2022;01;3918;"FILME PVC BOREDA 28CMX15M";1011.29;259.37;0;461.94;471.63
2022;01;26065;"BISC SALPET TRIUNFO 100G";3850.13;356.14;0;2256.2;2364.93
2022;01;2255;"BISC AMANT BAUDUCCO 335G CHOCO";607.56;56.2;0;373.3;409.6
2022;01;7446;"JARRA PLASUTIL GRAD ESPREMEDOR 1L";253.3;23.43;0;114.67;124.41
2022;01;12009;"PAO QJO PIF PAF 1KG COQUETEL";8674.91;802.43;0;5027.48;5522.78
2022;01;2687;"BALA FINI TUBES 80G CITRICOS";3907.53;1000.65;0;1544.37;1789.33
2022;01;5586;"BOLINHO BAUDUCCO RECH 40G BRIG";2496.71;230.95;0;1487.89;1621.7
2022;01;9543;"EXTRATO TOM ELEFANTE 340G CEB ALHO";442.84;40.96;0;270.05;296.48
2022;01;14390;"CR TRAT ELSEVE 300G LONGO SONHOS";641.2;0;0;449.19;449.19
2022;01;8040;"COLORAU PIRATA 150G";2245.09;207.67;0;1163.26;1163.34
2022;01;15846;"LEITE COND CEMIL 395G TP";3769.75;348.7;0;2675.87;2919.51
2022;01;10202;"MAC SEM AMALIA 500G FIDELINHO";5706.94;0;0;4060.57;4060.67
2022;01;2620;"BALA FINI 90G AMORAS";2180.64;558.46;0;862.25;999.49
2022;01;11497;"PAO INT V SOL NATURISTA 370G";1776.11;164.29;0;1167.04;1167.04
2022;01;9197;"PANO CHAO N MUNDO CRU 60X80CM";5404.38;1383.94;0;2326.19;2326.56
2022;01;2494;"BISC C CRACKER PIRAQUE 200G";1111.33;102.8;0;733.28;805.61
2022;01;9636;"FARINHA AVEIA NAT LIFE 500G";1542.96;394.5;0;735.98;765.18
2022;01;6454;"CAFE SOLUV NESCAFE 50G ORIG";881.43;0;0;639.19;639.86
2022;01;6361;"REFRIG H2OH 500ML LIMONETO";11749.72;0;0;9391.34;9398.58
2022;01;1087;"WHISKY ESC BALLANTINES 750ML FINEST";7080.5;654.95;0;5122.34;5386.65
2022;01;8518;"SALSICHA LT FRISA 180G";3571.7;330.38;0;2265.97;2469
2022;01;11456;"CR QJO P ALEGRE 200G COTTAGE";1698.81;0;0;1108.63;1108.63
2022;01;4030;"CERV BRA BOHEMIA 473ML LT";24006.34;0;0;19645.31;19655.65
2022;01;3577;"CR PENT SEDA 300ML CACHOS";1211.32;0;0;865.8;865.91
2022;01;16145;"SH COND SEDA 325ML CACHOS DEFIN";1289.99;0;0;1036.05;1036.05
2022;01;8188;"TEMPERO SAZON 60G SALADA";991.45;91.71;0;692.26;762.32
2022;01;25059;"BEB LAC DANONE 510G FRUTAS";753.9;0;0;490.08;490.08
2022;01;3398;"ENERGETICO RED BULL 250ML TROPIC";9632.9;0;0;7398.83;7398.84
2022;01;4919;"CR LEITE ITAMBE 200G";9823.39;908.66;0;6698.35;7283.79
2022;01;5822;"REFRESCO TANG 25 MANGA";1541.16;394.01;0;1004.4;1056.24
2022;01;8732;"VARAL ESTENDA FACIL ACO 12M";752.1;192.24;0;303.67;303.67
2022;01;694;"ACENDEDOR BASTAO F LUX 5UN";565.22;144.75;0;199.95;199.95
2022;01;25981;"KIT KETCHUP MAIONESE HELLMANNS PROM";6828.97;631.68;0;4608.86;5000.61
2022;01;19683;"SALG CHEETOS 45G REQUEIJAO";3331.9;308.2;0;1825.28;1825.28
2022;01;1039;"BOMBOM LACTA 250.6G";9870.98;913.07;106.67;6997.45;7815.5
2022;01;10011;"HAMBURGUER FGO PIF PAF 672G";4880.45;451.44;0;2661.72;2888.93
2022;01;22281;"BATATA PALHA YOKI 105G TRAD";2392.65;221.32;0;1738.43;1910.21
2022;01;1538;"AMAC C COMFORT 500ML ORIG";810.3;74.95;0;548.63;598.53
2022;01;22464;"PETIT S ITAMBEZINHO 320G MGO";1634.78;0;0;1223.6;1223.6
2022;01;9923;"MANTEIGA C SAL SUACUI 500G PT";23621.58;0;0;15469.45;15469.45
2022;01;24073;"MEIO ASA PIF PAF TEMP 1KG IQF";14782.47;0;0;10219.12;10219.13
2022;01;11268;"PALMITO INT IMPERADOR 300G";3121.04;288.7;0;2000.31;2196.59
2022;01;10829;"LEITE LV Z LAC SEMID PIRACANJUBA 1L";12333.07;0;0;8912.87;8917.76
2022;01;821;"ACHOC TODDY 200G ORIG";1937.23;179.19;0;1245.86;1373.09
2022;01;17833;"SH COND SEDA 325ML ANTI NOS";1771.45;0;0;1253.77;1254.6
2022;01;7956;"SACO LIXO NOVAK PIA BANH ROLO";1725.8;159.64;0;982.98;1065.66
2022;01;3229;"CR D SORRISO TR LIMP 70G";2670.73;0;0;1614.65;1614.71
2022;01;6118;"CAFE PILAO VACUO 500G TRAD";34297.34;2395.3;0;19666.58;20563.41
2022;01;3275;"ISOTONICO GATORADE 500ML F CITRICAS";3995.63;0;0;3083.2;3084.57
2022;01;4970;"CERV BRA STELLA ARTOIS 275ML LN";13636.54;0;0;10388.61;10425.57
2022;01;1660;"AMAC MON BIJOU 2L PUREZA";6407.38;592.68;0;4165.55;4568.46
2022;01;9198;"COENTRO PO KITANO 10G";83.7;21.36;0;26.79;26.79
2022;01;6148;"PAINCO ANCHIETA 500G";841.86;215.56;0;412.85;412.85
2022;01;653;"ENROLADINHO BIG SALSICHA FRITO KG";5743.77;969.37;0;1141.41;1144.96
2022;01;4797;"SAB PROTEX 85G VITAMINA E";1186.04;0;0;860.15;860.15
2022;01;26371;"ALCATRA COMPLETA EMB GRILL KG";13053.85;0;0;10540.43;10540.43
2022;01;6038;"CAFE FORT VACUO 500G";6957.54;487.62;0;3608.72;3623.09
2022;01;9194;"COENTRO MOIDO PIRATA 10G";271.41;69.44;0;57.95;57.96
2022;01;9738;"FEIJAO FRADINHO PINK 500G";257.37;0;0;199.12;199.12
2022;01;17102;"ALHO GRANULADO FRITO BIG 50G";1301.62;235.46;0;603.62;611.65
2022;01;5461;"LAVA R PO OMO LAV PER 1.6KG CX";42632.13;3943.47;0;33583.85;37131.07
2022;01;4160;"SEMENTE GIRASSOL ANCHIETA 500G";2289.44;586.59;0;974.17;974.17
2022;01;11570;"LING SUINA PIF PAF 1KG";26843.14;2482.99;0;21114.28;23161.79
2022;01;9737;"REFRIG ZR COCA COLA 2L RETORNAVEL";3955.51;0;0;3292.94;3292.94
2022;01;21677;"REFRESCO MID 20G MGO";433.79;111.46;0;214.89;214.89
2022;01;3910;"REFEIC WHISKAS 85G AD CNE";1953.89;180.73;0;1227.92;1227.92
2022;01;23606;"SARDINHA PESCADOR 250G OLEO";1577.48;145.92;0;1023.42;1023.42
2022;01;4959;"DET YPE 500ML CLEAR CARE";1865.79;172.59;0;1273.62;1384.84
2022;01;26273;"CHOC ARCOR TORTUGUITA 15.5G LTE";586.95;54.29;0;272.44;296.14
2022;01;11698;"EMPANADO SADIA NUGGETS 300G FGO";3770.58;348.78;0;2685.68;2685.68
2022;01;950;"PE MOLEQUE BIG KG";2199.49;371.17;0;672.04;711.27
2022;01;10697;"SORV KIBON 1.5L CREME";1304.5;120.67;0;934.68;934.72
2022;01;17740;"MUSSARELA ITAMBE FAT 150G";8601.25;0;0;5158.35;5158.35
2022;01;7069;"CHURROS BIG TRAD 800G";473.2;121.02;0;100.85;103.92
2022;01;25265;"FRALDA T MONICA JUMBO XXG16";1500.42;138.79;0;1089.01;1200.01
2022;01;703;"PAO BIG BRIOCHE KG";1683.87;284.17;0;800.99;829.43
2022;01;17799;"IOG LGT ITAMBE FIT 850G MGO";3798.32;0;0;2617.03;2617.03
2022;01;10920;"REQ LGT P ALEGRE 200G";3581.14;0;0;2534.82;2534.82
2022;01;4791;"SAB PROTEX 85G SAUDAVEL";1484.49;0;0;1089.54;1089.54
2022;01;10823;"LEITE LV Z LAC SEMID ITAMBE 1L NOLAC";6969.46;0;0;5765.37;5765.37
2022;01;1365;"MAC INST AMALIA LAMEN 85G GALINHA CAIPIRA";1620.44;0;0;1090.82;1090.83
2022;01;15857;"LAVA R PO OMO LAV PER 2.2KG CX";52559.69;4861.77;0;41699.91;46078.88
2022;01;15242;"BEB D VALLE FRESH 1.5L UVA";4545.16;0;0;3472.18;3472.18
2022;01;11215;"POLPA FRUTA BRASFRUT 100G CAJU";3049.66;0;0;1903.04;1903.05
2022;01;8805;"LUSTRA MOVEIS OLEO PEROBA 200ML";536.4;137.17;0;247.91;279.45
2022;01;901;"CUP CAKE BIG MGO KG";218.43;36.79;0;66.5;71.51
2022;01;7589;"CALDO AMALIA 57G GALINHA";869.27;223.51;0;287.18;340.19
2022;01;15626;"BATATA PALHA E CHIPS 100G EX FINA";3124.95;289.06;188.33;2181.02;2569.73
2022;01;8079;"TEMPERO PIRATA 500G POTE COMP S PIM";583.98;54.02;0;364.23;364.29
2022;01;2547;"BALA DORI DELIKET 100G";422.1;107.68;0;159.93;173.45
2022;01;26604;"COXA SOBRECOXA AVE NOVA KG";39902.2;0;0;37445.41;37441.77
2022;01;11352;"PAO FORMA MILANI SLIM 380G 7GRAOS";8125.32;751.59;0;5098.41;5098.41
2022;01;9921;"FUBA YOKI PRE COZIDO 1KG";1876.48;131.67;0;1234.29;1234.29
2022;01;26287;"ALGODAO BOLAS COTTON 40G BCO";1354.35;347.13;0;555.31;568.7
2022;01;1489;"ALICATE CUTICULA MUNDIAL 522";725.4;67.1;0;371.45;371.45
2022;01;718;"ABS ABAS SC SYM L8P7UN";995.54;92.09;0;627.09;679.65
2022;01;11191;"MOLHO TOM TARANTELLA 340G PIZZA";149.54;13.83;0;84.75;92.02
2022;01;11199;"LEITE F ACTIVIA 170G AMEIXA";1039.52;0;0;699.27;699.27
2022;01;24305;"COXINHA ASA PIF PAF TEMP IQF 1KG";28373.66;0;0;21055.91;21061.18
2022;01;24039;"SALG DORITOS 84G SWEET CHILI";666.68;61.67;0;439.27;439.27
2022;01;10280;"QUEIJO MINAS SERRO ARTESANAL KG";5414.04;0;0;3578.04;3578.04
2022;01;11943;"SACOLA ECOBAG B4U";1887.58;483.18;0;862.52;862.53
2022;01;24954;"FRALDA PERSONAL JUMBO BABY XXG18";3837.86;355;286.39;2923.46;3493.76
2022;01;618;"BOLO BIG CONF CHOCO KG";4446.54;750.34;0;1253.18;1386.3
2022;01;10065;"BACON MANTA SADIA KG";14679.61;0;0;10654.82;10654.83
2022;01;6076;"DESOD R ON M NIVEA BW 50ML ORIG PROT";521.94;0;0;368.2;368.2
2022;01;18664;"DESINF PINHO BRIL 1L LAVANDA";1358.91;348.3;0;661.97;711.78
2022;01;22280;"BATATA PALHA YOKI EX FINA 100G";5171.9;478.4;0;3684.98;4049.12
2022;01;1642;"AZEITE CHI O LIVE EV 500ML";543.4;0;0;422.5;422.5
2022;01;3594;"CR PENT SEDA BOOM 295ML DEFINICAO";529.66;0;0;355.57;355.57
2022;01;15623;"REQ LGT P ALEGRE 400G";3667.48;0;0;2646.28;2646.28
2022;01;1818;"AZEITE POR GALLO EV 500ML CLASSICO";33816.84;0;0;28696.52;28726.77
2022;01;22276;"FRALDA HUGGIES T PROT MEGA G36";1941.3;179.57;0;1294.22;1421.77
2022;01;9478;"OLEO COCO ORG COPRA EV 200ML";339.5;0;0;212.05;212.14
2022;01;11208;"LEITE F ACTIVIA 1KG AMEIXA";3849.17;0;0;2760.55;2760.55
2022;01;5957;"OSSO DOG PALITO 10UN";482.88;123.31;0;154.16;154.16
2022;01;21854;"BOLO BIG LIMAO SICILIANO PISC 450G";1343;226.75;0;228.2;232.2
2022;01;5124;"DESINF PINHO TROP 1L 10DESC LAV";852.35;218.42;0;424.72;487.16
2022;01;8376;"PENEIRA PLASUTIL MULTI N 2 12CM";566.2;52.37;0;210.47;227.41
2022;01;4807;"SABAO BARRA YPE 200G COCO";2543.41;649.48;0;1056.89;1171.68
2022;01;6387;"TOALHA PANO SCOTT DURAMAX REUT";4884.76;1248.54;0;2543.83;2580.54
2022;01;25300;"CONJ TIGELA VD LYOR MARINE 3PC";1161.3;107.42;0;649.7;655.15
2022;01;11952;"SLIME KIMELEKA METALICA 180G";686.7;175.58;0;300.1;326.36
2022;01;4680;"MOLHO ALHO PIRATA 150ML";549.29;50.81;0;315.78;344.36
2022;01;4212;"CHICLETES TRIDENT 8G TUTTI FRUTTI";649.64;166.91;0;277.53;288.03
2022;01;6856;"CAPPUCC 3 CORACOES 200G PT CHOCO";1858.92;0;0;1396.91;1457.52
2022;01;26163;"FRANGO PASS AVE NOVA 800G";14117.56;0;0;12059.29;12059.33
2022;01;2690;"BALA FINI TUBES 80G DOCE MGO";2323.74;595.07;0;918.53;1064.43
2022;01;2505;"BALA DORI 150G BOLETE CHIC";359.7;91.88;0;151.26;151.32
2022;01;3347;"BEB LAC NESQUIK MGO 200ML";1111.19;0;0;759.95;759.95
2022;01;1936;"FILTRO PAPEL MELITTA 102 30UN";3668.46;339.33;0;2211.83;2439.74
2022;01;15786;"RALO PIA PREMIUM ORIGINAL LINE 90MM";987.7;252.55;0;316.05;316.32
2022;01;21104;"RALADOR TRAMONTINA INOX UTILIT MIS";427.7;39.56;0;201.55;218.92
2022;01;6386;"CAFE SOLUV 3 CORACOES 50G RF ";2081.64;0;0;1545.46;1553.47
2022;01;18000;"CASTANHA PARA S CASCA NUTRIACO 500G";16131.55;1936.51;0;11452.68;11457.75
2022;01;10578;"SORV DELICIUS 1.5L CREME";5156.04;476.93;0;3169.75;3453.79
2022;01;18016;"RACAO CAO BAWWAW 1KG CAO ADULTO RPQ CNE";2289.6;211.79;0;1355.34;1493.04
2022;01;18296;"SAB PROTEX 85G 6UN PROMO LIMP PROFUNDA";1813.76;0;0;1368.98;1369.01
2022;01;15011;"SH COND SKALA 325 325ML CRESPO DIVINO";906.5;0;0;553.49;553.49
2022;01;1360;"ENXAG LISTERINE C MINT 500ML LMPM";6508.11;0;0;3884.67;3884.81
2022;01;6125;"CAFE PREMIUM 3 CORACOES 500G";6744.52;472.63;0;4607.17;4662.64
2022;01;9374;"DOCE LEITE NO PONTO 200G COCO";265.5;24.56;0;154.93;156.72
2022;01;5999;"GRANOLA T SONIA TRAD 200G";1938.7;179.33;0;1195.84;1300.06
2022;01;5727;"BOLO MILANI 250G CHOCO";497.38;46.01;0;284.44;285.29
2022;01;24525;"CERV BRA PETRA P MALTE 473ML";24333.5;0;0;19267.51;19279.57
2022;01;2030;"SALG GULA STICKS 70G CHURRASCO";1259.25;116.48;0;721.24;789.69
2022;01;9764;"AGRIAO UN";2688.96;0;0;1092.02;1092.02
2022;01;4085;"ASSAD VD MARINEX OVAL GD 4L";330;30.53;0;176.63;176.65
2022;01;24071;"FILEZINHO FGO PIF PAF 1KG IQF";55709.4;0;0;48849.53;49008.82
2022;01;21286;"SACO M USO BRICOFLEX 3L 50UN";107.64;27.6;0;34.07;38.4
2022;01;4884;"LAMPADA LED LORENZETTI A60 9W";1472.36;136.19;0;816.57;890.64
2022;01;8479;"PILHA PANASONIC ALC AA6 LMPM";1810.9;463.15;0;754.65;754.65
2022;01;19260;"CACHACA ORIG DMINAS 700ML CHICLETE";224.91;20.8;0;114.67;124.95
2022;01;19917;"BEB LAC PIRACANJUBA 200ML MOCACCINO";85.64;0;0;56.68;56.68
2022;01;3633;"AGUA TONICA ZR ANTARCTICA 350ML";1621.94;0;0;1274.53;1276.09
2022;01;9121;"CANJIQUINHA ANCHIETA 1KG MEDIA";1556.26;279.1;0;791.54;791.87
2022;01;1137;"SUCO BIG ABAC HORT 500ML";844.58;216.48;0;463.04;463.04
2022;01;9794;"MANTEIGA C SAL ITAMBE 200G";4624.34;0;0;3219.13;3221.29
2022;01;7037;"SH COND TRESEMME 400 200ML RECONSTR";2355.24;0;0;1803.77;1803.77
2022;01;2833;"BALA MENTOS 38G TUTTI FRUTTI";631.8;162.29;0;211.52;211.52
2022;01;2759;"BISC INT BAUDUCCO CEREALE 170G CAST";2589.14;239.5;0;1778.64;1935.59
2022;01;4162;"FRALDA HUGGIES MAR E PISCINA P";185.38;17.15;0;120.14;120.14
2022;01;5906;"REFRESCO VILMA 240G MANGA";482.76;123.91;0;232.07;261.58
