ANO;MES;PRODUTO;DESCCOMPLETA;VALOR_TOTAL_LIQUIDO;IMPOSTOS;VERBA_BONIFICACAO;CUSTO_LIQUIDO;CUSTO_FISCAL_TOTAL
2022;12;11371;"STEAK FGO SEARA 100G";10919.37;1010.04;0;7298.97;7299.02
2022;12;10878;"CENOURA KG";53215.4;0;0;26663.57;26674.64
2022;12;9546;"ABACAXI UN";103417.82;0;0;75611.6;75611.82
2022;12;5201;"PAPEL HIG PERSONAL VIP 30M 4UN FD ";8450.01;0;0;6233.39;6233.39
2022;12;9856;"MANTEIGA C SAL P ALEGRE 200G PT";7160.61;0;0;4870.18;4870.18
2022;12;25261;"FRALDA T MONICA JUMBO P30";1869.15;172.9;2.83;1349.03;1465.82
2022;12;10829;"LEITE LV Z LAC SEMID PIRACANJUBA 1L";6024.93;0;0;4695.03;4695.09
2022;12;596;"BOLO BIG CHOCO 450G";11602.38;1962.11;0;5470.63;5470.68
2022;12;4443;"CERV BRA HEINEKEN 600ML";180245.3;0;2519.85;157934.59;168502.01
2022;12;1228;"LIMP M USO VEJA 500ML 10DESC ALCOOL";2316.01;214.23;0;1503.93;1615.12
2022;12;782;"TORRADA BIG TEMP KG";3389.16;571.89;0;661.87;661.74
2022;12;11211;"POLPA FRUTA BRASFRUT 100G ACEROLA";13680.19;0;0;8372.95;8372.72
2022;12;18465;"ALCOOL 70G SAFRA 1L";36765.23;9411.26;0;14232.92;14233.1
2022;12;30465;"IOG LIQ VIGOR MIX 140G MGO BALL";916.47;0;0;551.57;556.37
2022;12;8501;"ROSQUINHA VITORIA 120G NEVE";2374.06;219.6;0;1388.19;1388.19
2022;12;5567;"SH SEDA 325ML PTO LUMINOSO";1866.6;0;0;1325.49;1329.33
2022;12;18405;"CERV BRA BRAHMA 350ML LT D MALTE";11771.77;0;0;9514.44;9514.43
2022;12;5210;"PAPEL HIG PERSONAL VIP 30M L12P11 FD";35689.5;0;164;26914.52;27076.52
2022;12;10097;"BANANA CATURRA KG";131118.6;0;0;77273.97;77274
2022;12;5519;"ELIMIN ODORES PET PROCAO 2L FLORAL";523.9;133.98;0;198.23;198.09
2022;12;845;"ACUCAR DELTA 5KG";143708.1;0;0;114107.12;114106.77
2022;12;9890;"MANTEIGA C SAL PRIMAVERA 500G PT";43942.32;0;0;31224.15;31224.16
2022;12;1466;"AGUA M S GAS CRYSTAL 1.5L";7039.94;0;0;4634.04;4634.37
2022;12;11110;"MOLHO TOM FUGINI 300G PIZZA";230.34;21.31;0;130.7;130.7
2022;12;10367;"REFRIG ZR COCA COLA 600ML";8935.16;0;0;6195.66;6195.66
2022;12;19299;"VELA ANIV PAV MAGICO REGINA BCA N 02";454.86;116.56;0;158.89;158.89
2022;12;635;"EMPADA BIG FGO ASSADA KG";3725.22;628.62;0;1034.54;1035.67
2022;12;4729;"PASTEL FEIRA BIG CNE 80G";2324.6;392.9;0;1066.21;1066.22
2022;12;27913;"SUPLEM LIQ REIGN 473ML LT MANG O MATIC";646.38;59.79;0;381.45;381.48
2022;12;11505;"PEPINO KG";8060.2;0;0;3162.18;3162.19
2022;12;10074;"PALETA CIA CARNE DEF KG";4088.38;0;0;2405.92;2405.92
2022;12;9892;"ALHO ROXAO 500G";9437.1;0;0;5400.75;5400.75
2022;12;5061;"DESINF MAYOR 2L LAV";950.69;243.43;0;452.86;452.87
2022;12;10869;"REPOLHO ROXO KG";6088.38;0;0;3355.28;3355.27
2022;12;11746;"MACA FUJI KG";124818.58;0;0;74477.17;74476.77
2022;12;17739;"QUEIJO PRATO ITAMBE FAT 150G";6335.45;0;0;4844.3;4844.3
2022;12;646;"ANTEPASTO BIG BERINJELA KG";8349.8;2136.24;0;4881.39;4884.59
2022;12;9825;"ALFACE UN";64708.12;0;0;25310.14;25310.14
2022;12;21588;"PRESERV PRUDENCE ORIG L8P6";742.6;68.69;0;398.34;398.4
2022;12;10017;"MARG C SAL DELICIA 500G";4289.66;0;0;3133.52;3133.52
2022;12;11516;"PERA ARGENTINA KG";64500.72;0;0;36607.58;36607.6
2022;12;14180;"CHOC B ARCOR 80G MEIO AMARG";3582.75;331.4;0;2146.25;2479.51
2022;12;18344;"SALG BIG 200G CAMARAO";1651.1;152.73;0;786.88;786.6
2022;12;28292;"MOLHO TOM HEINZ 300G TRAD";48591.77;4494.74;282.81;34944.37;35276.69
2022;12;827;"BISC BIG DOCE FRITO KG";2707.31;457.12;0;1024.76;1024.77
2022;12;19238;"FILEZINHO FGO SADIA BIO IQF 1KG";15600.77;0;0;13953.65;14258.15
2022;12;1005;"PAO BIG FORMA TRAD 400G";28403.06;4411.25;0;11390.47;11392.34
2022;12;15737;"LEITE LV DESN P ALEGRE 1L";12089.11;0;0;10733.71;10733.73
2022;12;11307;"PAO BISNAG SANNY 250G";15767.16;1458.46;0;9898.78;9898.78
2022;12;6360;"CAFE RIO PTO 500G";110649.87;7751.35;0;77205.78;78574.65
2022;12;4905;"DET LIMPOL 500ML CRISTAL";14290.78;1321.9;198.2;9554.35;9752.55
2022;12;9809;"ALFACE AMER UN";14694.27;0;0;5651.29;5654.3
2022;12;18016;"RACAO CAO BAWWAW 1KG CAO ADULTO RPQ CNE";2010.1;185.93;0;1241.1;1241.1
2022;12;645;"COXINHA FGO BIG CATUPIRY FRITA KG";35769.14;6035.01;0;14479.38;14481.28
2022;12;21878;"BISC LTE RENATA 360G";20832.91;1927.04;0;15281.4;15567.52
2022;12;11084;"RUCULA UN";2738.51;0;0;1284.89;1284.89
2022;12;30393;"BEB LAC YOGUEDES 540G MGO";1106.3;0;0;777.28;777.28
2022;12;3922;"BISC RECH DANIX 130G MGO";10989.91;1016.57;0;7704.7;7704.71
2022;12;28725;"BISC C CRACKER AYMORE 164G";4603.13;425.79;0;2920.58;3000.83
2022;12;25044;"INSET AERO BAYGON 360ML ULTRA";1207.14;309.13;0;361.94;606.66
2022;12;8194;"TEMPERO SAZON 60G T ALHO";1790.21;165.59;0;1288.86;1292.18
2022;12;10204;"MAC SEM AMALIA 500G PADRE NOSSO";3119.39;0;0;2178.36;2178.34
2022;12;27667;"CAFE PILAO POUCH 500G E FORTE";11882.92;831.3;2037;6121.96;9912.78
2022;12;9418;"FEIJAO CARIOCA GISELLE 1KG";155064.82;0;0;107877.75;107876.73
2022;12;29052;"LIMP VD PROAUTO 500ML";259.6;24.01;0;126.15;126.13
2022;12;1590;"PAO Z LAC BISNAG PULLMAN 300G";1460.34;135.08;0;843.88;846.14
2022;12;27870;"PAPEL HIG MILI 30M L12P11 FD";58907.84;0;6506;46678.06;53181.18
2022;12;25471;"PANO C LIMPA MICROFIBRA 3PC 30CM";3437.52;878.97;0;1462.31;1462.24
2022;12;24052;"BISC RECH OREO 144G MGO";1507.83;139.47;0;1146.33;1146.33
2022;12;29694;"ROSQUINHA AYMORE 350G COCO";1790.26;165.6;0;1067.25;1067.23
2022;12;6203;"PALITO BIG TRES QJOS ASSADO KG";2790.01;470.75;0;1396.31;1396.8
2022;12;5385;"LEITE COCO MENINA 200ML";2919.09;270.02;0;1877.55;1878.2
2022;12;8837;"FERMENTO BIOLOGICO FLEISCHMANN 10G";2453.95;628.91;0;880.42;880.64
2022;12;28352;"CANELA PO PIRATA TB 30G";5349.85;1367.7;0;1875.33;1875.33
2022;12;3385;"ENERGETICO RED BULL 250ML SUGARFREE";6769.18;0;0;5538.22;5538.22
2022;12;9812;"ALFACE HIDROPONICA S VDE UN";37963.56;0;0;17530.6;17530.6
2022;12;27682;"REFRESCO TORNADO 15G LIMAO";569.67;144.61;0;260.11;292.65
2022;12;26272;"CHOC ARCOR TORTUGUITA 11.5G AERADA";3304.17;305.64;0;2174.48;2174.48
2022;12;27395;"MANTEIGA C SAL LADELLI PIF PAF 500G";25990.52;0;0;20279.68;21777.72
2022;12;10391;"MORTAD DEF SADIA FAT 200G";1300.74;120.32;0;778.83;778.83
2022;12;11405;"TOUCINHO COM KG";76746.27;0;0;68893.66;68893.53
2022;12;785;"APRESUNTADO PERDIGAO KG";5818.58;538.22;0;3301.51;3302.05
2022;12;4181;"BISC RECH OREO 90G BAUN";9942.53;919.68;0;8277.22;8277.25
2022;12;31002;"BEB LAC P ALEGRE ALEGRINHO 200ML FRUTAS";7072.95;0;0;5469.77;5469.77
2022;12;1365;"MAC INST AMALIA LAMEN 85G GALINHA CAIPIRA";1995.54;0;0;1388.14;1388.12
2022;12;6118;"CAFE PILAO VACUO 500G TRAD";19969.31;1397.21;3360;12132.08;16716.03
2022;12;1202;"ESCOVA D ORAL B 123 1UN LIMP BRILHANTE";1806.48;0;0;1085.85;1085.85
2022;12;10297;"REFRIG FANTA UVA 350ML";2045.97;0;0;1275.95;1275.93
2022;12;22493;"MUSSARELA PECA SENSACAO KG";117880.08;0;0;91188.88;91188.88
2022;12;11475;"PAO INT FORMA V SOL 400G S ACUCAR";2537.67;234.73;0;1762.83;1762.97
2022;12;10177;"BATATA ASTERIX KG";14715.58;0;0;8189.35;8189.4
2022;12;1858;"PAO BIG FORMA SANDUICHE 400G";34320.1;5802.86;0;13755.77;13756.95
2022;12;10797;"CEBOLA ROXA KG";19591.11;0;0;11554.48;11554.3
2022;12;553;"JOELHO BIG MOCA KG";4090.91;690.27;0;1220.72;1225.99
2022;12;26436;"CHOC GAROTO TALENTO 85G AMEND PASSAS";1878.49;173.76;0;1041.36;1041.49
2022;12;21791;"AGUA SANITARIA YPE L2P1.8L";12251.56;1133.27;0;7909.83;7909.94
2022;12;10604;"IOG LIQ NESTLE NINHO 170G MGO";2570.75;0;0;1936.7;1936.7
2022;12;11456;"CR QJO P ALEGRE 200G COTTAGE";648.07;0;0;467.36;467.36
2022;12;3217;"CR D SORRISO FRESH 90G MENTHOL";1923.63;0;0;1404.84;1404.85
2022;12;10925;"CHA FORA KG";56943.99;0;0;49807.41;49807.96
2022;12;11444;"TOMATE UVA 250G";61403.89;0;0;38507.42;38507.4
2022;12;874;"ADOC SACARINA Z CAL 200ML";4236.47;1084.84;0;2110.81;2155.27
2022;12;28203;"BISC MARIA RICHESTER 350G";9209.61;851.89;0;6209.22;6209.29
2022;12;9043;"ERVA DOCE KITANO 8G";111.27;28.52;0;40.02;40.02
2022;12;17803;"MILHO VERDE PREDILECTA 170G";26062.9;2410.82;0;17716.77;17716.7
2022;12;10376;"BEB LAC GOODY 540G MGO";1772.5;0;0;1250.51;1250.51
2022;12;3003;"DOCE LEITE GRANEL KG TRAD";7160.08;662.31;0;3540.84;3540.85
2022;12;16589;"CAFE CABOCLO VACUO 500G E FORTE";18998.3;1331.48;2902.6;8658.17;15913.82
2022;12;26699;"MOLHO PIMENTA PIRATA 150ML PET";1360.84;125.88;0;852.5;852.5
2022;12;4044;"CERV BRA BRAHMA 300ML RETORNAVEL";54657.99;0;0;44757.01;44780.02
2022;12;11629;"PETIT S DANONINHO 320G MULTI FRUTAS";3254.08;0;0;2515.83;2568.76
2022;12;6296;"VH BRA COLLINA 750ML TT SV";3909.78;361.65;0;2231.26;2235.56
2022;12;28201;"PAPEL TOALHA STYLUS 50F 2UN";7874.72;728.41;0;4761.18;4761.38
2022;12;3623;"AGUA TONICA ANTARCTICA 350ML";3856.74;0;0;2866.4;2866.41
2022;12;10720;"LEITE LV INT NINHO 1L";2334.66;0;0;1742.66;1742.67
2022;12;10338;"REFRIG SCHWEPPES 350ML CITRUS ORIG";2997.86;0;0;1963.05;2120.49
2022;12;14197;"AZEITONA FAT SABOROSAS 120G PACK";21773.74;2014.07;0;13949.99;13950.01
2022;12;29821;"MAIONESE HEINZ 215G ALHO ERVAS";8088.51;748.19;0;5385.66;5385.66
2022;12;4709;"BISC WAFER BIS 100.8G OREO";3292.29;304.54;0;2155.47;2157.25
2022;12;4204;"CHICLETES TRIDENT 8G MELANCIA";1045.8;268.2;0;343.06;347.07
2022;12;24350;"REFEIC WHISKAS PATE 290G AD CNE";604.45;55.91;0;356.06;356.07
2022;12;7188;"CATCHUP HEMMER 1KG";13102.78;3349.76;0;5956.36;5964.47
2022;12;16031;"DESOD AERO M REXONA ANT 150ML INV";2655.06;0;0;1775.49;1775.49
2022;12;4216;"CERV BRA CARACU 350ML LT";3813.21;0;0;3119.43;3119.54
2022;12;9726;"REFRIG COCA COLA 2L RETORNAVEL";39349.28;0;0;31592.26;31592.26
2022;12;26689;"SH COND GRUPY KIDS 500 250ML HIDRATA";458;0;0;315.69;315.69
2022;12;9916;"MANTEIGA C SAL SUACUI 200G PT";10646.23;0;0;6792.5;6792.5
2022;12;16513;"REFRESCO FRESH 15G LIMAO";482.33;123.34;0;221.77;221.77
2022;12;24970;"LEITE COCO COPRA 200ML PET";5249.28;485.56;0;3069.71;3327.34
2022;12;896;"ESFIRRA BIG FGO 100G";1566;132.21;0;642.39;642.28
2022;12;18962;"PALHA ITALIANA BIG NINHO OREO KG";2978.84;502.64;0;1271.77;1271.78
2022;12;25194;"LING COSTELA CARA PRETA ANGUS 300G";12881.15;1191.51;0;8438.8;8440.52
2022;12;4947;"DET YPE 500ML CAPIM LIMAO";5614.86;519.37;0;3890.7;4007.91
2022;12;9069;"TORRADA INT BAUDUCCO 142G INT";4824.77;446.29;0;3585.69;3585.69
2022;12;4902;"CERV BRA SKOL 350ML LT";4944.5;0;0;4073.79;4073.79
2022;12;1601;"PIZZA BIG FGO PAD KG";6153.68;516.82;0;3350.83;3350.86
2022;12;2556;"BALA DORI GOMETS 100G SORTIDAS";2811.94;720.86;0;1148.99;1149
2022;12;8429;"CHOC KINDER BUENO WHITE 39G";3472.3;321.19;0;1897.78;1897.78
2022;12;1681;"AMAC VIDA MACIA 1L AMENDOAS";1500.18;138.77;0;1022.28;1022.36
2022;12;15719;"FRANGO SEARA KG";60447.69;0;0;49921.27;50723.46
2022;12;3813;"BISC RECH AYMORE 120G MGO";3134;289.9;0;2092.25;2193.29
2022;12;6066;"REFRIG ANTARCTICA 350ML";5864.97;0;0;4843.99;5110.77
2022;12;4815;"LAVA R LIQ OMO 3L ACELERADOR";5744.13;531.33;0;4132.92;4176.24
2022;12;794;"BISC BIG POLVILHO ARGOLA QJO KG";19124.06;3226.74;0;7833.45;7833.56
2022;12;8278;"PAPEL ALUMINIO BOREDA 45CMX4.0M";3666.28;939.69;0;1456.12;1456.2
2022;12;26320;"CALDO SAZON 32.5G GALINHA";1872.18;479.9;0;746.85;746.85
2022;12;19082;"BISC CLUB SOCIAL 288G ORIG PROMO";2876.1;266.04;0;1822.72;1822.83
2022;12;25152;"SORV DELICIUS 1.8L G PREMIUM IOG GR FR VERM";10164.62;940.23;0;5488.42;5488.23
2022;12;11410;"COXINHA ASA RIVELLI CH VDE KG";39938.3;0;0;29265.83;29265.83
2022;12;1555;"AGUA M S GAS KRENAK 1.5L";4142.39;0;0;2761.83;2761.83
2022;12;19092;"COOKIE LACTA 80G CHOCO LEITE";2805.26;259.49;0;2158.07;2157.99
2022;12;6503;"ESMALTE IMPALA PEROLA BRILHANT";182.02;0;0;97.94;123.58
2022;12;21533;"ENERGETICO MONSTER 473ML PARADISE";4479.02;0;0;3375.38;3439.03
2022;12;20181;"BISC RECH PIRAQUE 160G CHOCO";750.12;69.39;0;420.93;476.36
2022;12;11067;"CONTRA FILE KG";67083.94;0;0;60161.4;60161.46
2022;12;7836;"FARINHA ROSCA ANCHIETA 500G";3883.51;359.22;0;2314.12;2314.12
2022;12;10121;"MASSA PASTEL DONA BIA 500G ROLO";3463.53;0;0;2282.34;2282.34
2022;12;18473;"CHOC TRENTO 32G DARK";2022.17;187.05;0;1019.96;1022.27
2022;12;3875;"REFEIC PEDIGREE 100G R PEQ AD CNE";5508.75;509.56;0;2795.67;2795.67
2022;12;5453;"LAVA R PO COQUEL 1KG CX NATUREZA";10395.71;961.6;0;6579.51;6579.49
2022;12;3950;"CALDO KNORR 57G GALINHA";2026.01;515.92;0;918.98;918.95
2022;12;8185;"TEMPERO SAZON 60G NORDESTE";1875.88;173.52;0;1351.94;1355.62
2022;12;28802;"BISC RECH RICHESTER 71,2G ESCURETO";1426.83;131.98;0;768.61;768.6
2022;12;3213;"CR D SORRISO FRESH 90G HORT";984.51;0;0;718.18;718.28
2022;12;1532;"PAO PRADO GOURMET CANELA 270G";7863.58;727.38;0;4589.89;4589.89
2022;12;9128;"TORRADA LGT MARILAN MAGIC 144G";1011.09;93.53;0;612.45;617.2
2022;12;873;"PAO BIG BATATA BURGUER FGO KG";5487.19;925.82;0;2146.12;2146.74
2022;12;31161;"PAO QJO PIF PAF ARTES 400G";1985.16;183.63;0;1129.98;1129.98
2022;12;610;"LEGUMES PRATIKA 400G";3459.67;0;0;626.14;626.14
2022;12;924;"VINAGRETE PRATIKA 220G";2613.49;241.75;0;950.46;950.49
2022;12;6713;"ESCOVA ROU BETTANIN BETTAJEANS";1060.82;271.59;0;393.1;393.35
2022;12;30785;"MAIONESE LIZA 450G";6943.23;642.25;0;5100.41;5100.41
2022;12;8554;"SH HEAD SHOULDERS 200ML MENTHOL";935.48;0;0;597.07;597.07
2022;12;6577;"DESODOR PEDRA PATO 25G 20DESC MARINE";413.58;38.26;0;251.29;251.28
2022;12;1932;"FILTRO PAPEL 3 CORACOES 102 30UN";1816.69;168.04;0;890.73;892.3
2022;12;27868;"PAPEL HIG BIANCO 60M L12P11 FS NEUTRO";14278.17;0;0;10093.22;10093.21
2022;12;3605;"RACAO CAO FOSTER 1KG FILHOTE JR";1764.9;163.25;0;896.52;896.54
2022;12;1338;"QUEIJO RAL P ALEGRE 50G";3665.99;0;0;2514.36;2514.38
2022;12;15276;"REFRIG IT 2L LIMAO";2400.51;0;87.5;2032.82;2120.32
2022;12;10782;"LEITE LV Z LAC DESN ITAMBE 1L NOLAC";13244.12;0;0;9987.32;9987.53
2022;12;6545;"ANTIPULGA CARRAPATICIDA BUTOX 20ML";2669.79;683.43;0;1067.97;1110.58
2022;12;22648;"BARRA PROT CRISP 45G NINHO CR AV";1398.42;357.54;0;608.76;608.76
2022;12;8099;"FAROFA PRONTA ANCHIETA 250G CNE SECA";1823.72;467.47;0;882.9;882.9
2022;12;18651;"LIMP M USO LIMPOL 500ML CLASSICO";2384.59;220.57;0;1652.69;1652.95
2022;12;11793;"FIGADO GALINHA PIF PAF 500G";3250.83;0;0;1699.61;1699.61
2022;12;8847;"SARDINHA GOMES COSTA 125G TOMATE";5770.87;533.81;0;3980.48;3980.48
2022;12;11768;"UVA ROSADA 500G";5565.25;0;0;3318.16;3318.17
2022;12;1905;"BALDE TERRAPLAS 12L PTO";1292.03;119.51;0;590.61;590.73
2022;12;2624;"BALA FINI 90G BANANAS";4641.36;1188.54;0;2064.99;2293.54
2022;12;11178;"COSTELINHA SUINA SUINCO KG";11888.52;0;0;8220.16;8220.16
2022;12;8073;"TEMPERO PIRATA 500G POTE MASSA ALHO";1288.62;119.2;0;770.51;770.51
2022;12;7159;"SACO LIXO BLACK FORTE 100L 20UN";11955.5;1105.88;0;6917.17;6917.17
2022;12;20019;"LAMPADA LED KIAN A65 15W";4358.1;403.12;0;1708.86;1709.1
2022;12;5933;"MACA AMOR BIG CHOCO 120G ";945;241.78;0;411.54;411.54
2022;12;7475;"BICARBONATO SODIO KITANO 30G";398.44;102.4;0;172.99;173.08
2022;12;21671;"REFRESCO MID 20G LJA";1396.03;355.45;0;680.28;680.28
2022;12;1147;"SUCO BIG VDE 500ML";14078.27;3609.6;0;8204.94;8203.76
2022;12;964;"TORRESMO BIG KG";2327.87;392.21;0;1172.86;1172.85
2022;12;27081;"PRATO VD LYOR FDO 21,5CM ORIENTAL";269.73;24.95;0;113.32;113.36
2022;12;6129;"REFRIG ZR COCA COLA 310ML";3077.07;0;0;2335.42;2335.34
2022;12;8076;"TEMPERO PIRATA 500G POTE COMP";516.81;47.8;0;309.56;309.56
2022;12;12009;"PAO QJO PIF PAF 1KG COQUETEL";3657.97;338.36;0;2023.78;2024.08
2022;12;8439;"CHOC KINDER JOY ED ESP 20G";12009.14;1110.85;0;6918.08;6918.07
2022;12;795;"CHOCOTTONE BIG 400G";37854.03;6380.6;0;17567.92;17568.27
2022;12;4993;"DESINF PINHO SOL 500ML LIMAO";662.71;169.77;0;322.24;322.42
2022;12;4934;"DET MAYOR WASH 2L NEUTRO";540;49.95;0;319.51;319.51
2022;12;6469;"LIMP PERF CASA P 1L AGRADABLE";2881.45;266.53;0;1907.65;1907.68
2022;12;5216;"SUCO STA LJA MISTO 2L";2530.27;234.05;0;1651.95;1651.93
2022;12;18812;"CALDO BIG FEIJAO 250G";1015;171.52;0;196.27;196.27
2022;12;1780;"AROMAT AERO GLADE 360ML PROMO LAV";3190.09;573.86;0;1707.6;1707.6
2022;12;4990;"ESCOVA ROU CONDOR 16";1657.2;424.82;0;431.8;432.11
2022;12;22379;"ACAI DELICIUS TRIBUS 1.5L TRAD";13973.74;1292.57;0;7929.1;7929.16
2022;12;20131;"REFRIG GUARAPAN 2L";752.84;0;0;584.38;584.38
2022;12;11690;"PHYSALIS 80G";1823.58;0;0;825.84;825.85
2022;12;20008;"DESINF PINHO BRIL 500ML SILVESTRE PLUS";1311.19;335.76;0;649.53;649.47
2022;12;21137;"CR D GREEN KIDS 100G";618.37;0;0;400.89;400.89
2022;12;27627;"LAVA R PO BRILHANTE 1.6KG NF SH CUID TOTAL";14389.92;1331.07;0;10720;11748.77
2022;12;6055;"CAFE MELITTA 500G E FORTE";10177.54;712.22;0;7413.21;7427.38
2022;12;23677;"IOG POLPA P ALEGRE 540G MGO COCO";1936.47;0;0;1341.9;1341.9
2022;12;30722;"LING PERNIL SEARA 700G";4232;391.46;0;2868.97;2868.97
2022;12;2816;"FARINHA TRIGO D BENTA 1KG TRAD";19260.06;1347.32;0;13238.85;13238.4
2022;12;20201;"PALMITO PICADO M GOURMET 270G ACAI";4308.76;398.56;0;2700.46;2701.7
2022;12;29905;"AMENDOIM TORR GRANEL CAVALO KG SALGADO";3162.77;292.56;0;1309.31;1309.32
2022;12;6087;"DESOD R ON M REXONA 50ML ACTION";1273.68;0;0;819.73;819.73
2022;12;27760;"BATATA RUFFLES 115G CEB SALSA";3425.88;316.89;223.2;2299.08;2522.28
2022;12;7842;"TEMPERO PIRATA 300G POTE COM C PIM";165.34;15.29;0;98.61;98.61
2022;12;28658;"REFRESCO FRESH 15G MARAC";822.88;210.43;0;376.11;376.1
2022;12;6057;"CAFE MELITTA 500G TRAD";14590.42;1020.96;0;10643.09;10654.5
2022;12;7797;"CHA LEAO 16G ERVA DOCE";805.98;74.55;0;419.79;419.79
2022;12;10365;"BEB LAC GOODY 170G COCO";966.38;0;0;611.4;611.4
2022;12;30607;"BALA DORI 100G BOLETE CHIC";994.34;254.66;0;369.54;369.54
2022;12;28215;"CR CEBOLA KODILAR 65G BACON";1761.48;451.06;0;593.4;593.43
2022;12;19115;"BANANADA ZR BANABRAZIL 230G AMEIXA";5275.77;488.01;0;2821.83;2821.83
2022;12;8179;"COOKIE DIET VITAO 150G CAST";325.23;30.08;0;197.62;197.59
2022;12;27762;"BATATA RUFFLES 76G TRAD";5183.38;479.46;0;3112.17;3111.6
2022;12;29046;"RACAO GATO WHISKAS 900G 1 CNE";2272.4;210.2;0;1427.68;1427.68
2022;12;18096;"RABANADA BIG RECH NINHO KG";1772.36;299.17;0;745.12;746.13
2022;12;18097;"RABANADA BIG RECH NUTELLA KG";2207.2;372.54;0;978.49;979.77
2022;12;22280;"BATATA PALHA YOKI EX FINA 100G";8860.6;819.61;0;5547.83;5547.74
2022;12;1333;"QUEIJO RAL P ALEGRE 100G";2999.71;0;0;2139.93;2139.93
2022;12;8434;"LIMP ALUMINIO ALUMIL 500ML";535.22;49.51;0;331.71;331.91
2022;12;23680;"IOG LIQ P ALEGRE 1250G SAL FRUTA";5364.97;0;0;4483.13;4483.14
2022;12;8033;"COLORAU ANCHIETA 500G";1524.9;141.05;0;767.59;767.6
2022;12;30372;"DOCE BANANA CANINHA 400G ABACAXI";1163.03;107.58;0;660.21;660.21
2022;12;25;"IOG LIQ ITAMBE 170G MGO";3635.89;0;0;2513.55;2513.55
2022;12;30398;"BEB LAC YOGUEDES 900G SC COCO";781.26;0;0;504.56;504.56
2022;12;24439;"KIT DESENG VEJA 400ML SH 30DESC 2UN LIMAO";410.96;38.01;0;235.7;238.27
2022;12;27850;"LIMP M USO CIF ANTIBAC 500ML 50DESC 3UN";1887.88;483.48;0;969.83;969.86
2022;12;9884;"ALHO PORO UN";18504.9;0;0;8978.14;8978.18
2022;12;18188;"OLEO GIRASSOL SINHA 900ML";6985.34;0;0;5348.46;5349.03
2022;12;10331;"BEB LAC GARDINGO 100G SC COCO";431.83;0;0;280.44;280.44
2022;12;19085;"CHICLETES TRIDENT 32G BAG HORT";774.2;197.9;0;316.88;80.13
2022;12;19304;"VELA ANIV PAV MAGICO REGINA BCA N 07";335.16;85.89;0;117.19;117.19
2022;12;29300;"BISC MAIZENA AYMORE 164G DUO";361.79;33.47;0;232.29;242.64
2022;12;17220;"TEMPERO LEMON PEPPER BIG 50G";1684.06;155.78;0;535.94;535.92
2022;12;11558;"LING PERNIL PIF PAF 1KG";10097.91;934.06;0;7185.59;7185.59
2022;12;28044;"BISC WAFER AYMORE 105G MGO";1477.38;136.66;0;977.21;977.23
2022;12;21750;"AROMAT AERO GLADE 360ML PROMO AGUAS FLORAIS";1206.9;217.09;0;646.92;646.92
2022;12;4968;"MANTEIGA Z LAC G MESTRI 200G LT";559.91;0;0;497.19;497.19
2022;12;10917;"OVOS BCOS KEROVOS 12UN";5920.99;0;0;3850.78;3850.78
2022;12;24346;"VELA J PAULO II 260G CITRON VOTIVA";63.96;16.37;0;22.77;22.77
2022;12;24091;"COND SEDA 325ML COLAG VIT C";610.06;0;0;444.8;445.85
2022;12;8971;"ARROZ REI ARTHUR 1KG";4333.71;304.56;0;2911.65;2911.65
2022;12;19077;"CHOC B LACTA INTENSE 85G 60 CACAU LTE";2348.09;217.2;0;1490.02;1490.08
2022;12;24;"IOG LIQ ITAMBE 170G MAM LJA";1348.66;0;0;928.58;928.58
2022;12;9379;"VASSOURA PIAC BETTANIN NOVICA";2124.02;543.28;0;787.12;787.81
2022;12;5995;"DESENG VEJA 500ML GATILHO 30DESC LIMAO";1001.82;92.67;0;616.51;616.7
2022;12;23880;"BULE TRAMONTINA EXATA 1L PTO";1061.5;271.58;0;341.63;467.57
2022;12;1138;"SUCO BIG ABAC MGO 500ML";376.92;96.6;0;337.33;337.32
2022;12;15000;"CR TRAT SKALA 1KG CERAMIDAS";431.64;0;0;263.26;263.26
2022;12;18978;"CR PENT PANTENE 240G BAMBU RICINO";599.7;0;0;380.05;380.05
2022;12;6199;"ROSCA BIG VOVO TRAD 400G";5032.3;847.08;0;2221.41;2221.19
2022;12;3887;"CR TRAT SKALA 1KG OLEO COCO";1403.16;0;0;870.76;870.76
2022;12;26410;"BEB BRA SKOL BEATS GT 269ML LN";3990;369.08;0;3035.07;3035.04
2022;12;19324;"VELA ANIV GLITER REGINA ROSA N 04";169.1;43.23;0;60.21;60.21
2022;12;21951;"CERV BRA ZR HEINEKEN 350ML LT";17515.98;0;0;14443.1;14443.1
2022;12;24190;"MOELA FGO SADIA 1KG BD";1724.21;268.77;0;916.11;916.11
2022;12;28045;"BISC WAFER AYMORE 105G LIMAO";1784.82;165.1;0;1175.63;1175.64
2022;12;8181;"FORMULA NESTOGENO 2 800G";2794.4;0;0;2172;2172
2022;12;5093;"INSET AERO SBP MULTI 450ML PROMO";2909.86;744.78;0;1279.1;1437.5
2022;12;4739;"PASTEL FEIRA BIG QJO 80G";2094.5;354.08;0;775.08;775.08
2022;12;23728;"COOKIE S EDWIGES 150G COLLECTION";274.25;25.37;0;373.54;378.08
2022;12;17138;"COLORAU BIG 100G";1323.94;122.46;0;597.95;598.01
